date,campaign_id,region,channel,impressions,clicks,sessions,checkout_starts,checkout_completes,conversions,spend,updated_at
2025-09-01,AlwaysOn_East_Web,East,Web,5344,338,223,23.24,9.06,9.06,3948.98,2025-09-01 23:59:59
2025-09-01,Performance_East_Web,East,Web,3870,245,162,16.83,6.56,6.56,2859.6,2025-09-01 23:59:59
2025-09-01,AlwaysOn_East_App,East,App,4045,274,178,18.44,7.19,7.19,3259.36,2025-09-01 23:59:59
2025-09-01,Performance_East_App,East,App,2929,198,129,13.35,5.21,5.21,2360.23,2025-09-01 23:59:59
2025-09-01,AlwaysOn_East_Marketplace,East,Marketplace,3656,254,158,16.72,6.52,6.52,2893.76,2025-09-01 23:59:59
2025-09-01,Performance_East_Marketplace,East,Marketplace,2647,184,114,12.11,4.72,4.72,2095.48,2025-09-01 23:59:59
2025-09-01,AlwaysOn_West_Web,West,Web,6202,449,272,28.34,11.05,11.05,5144.97,2025-09-01 23:59:59
2025-09-01,Performance_West_Web,West,Web,4491,325,197,20.52,8.0,8.0,3725.67,2025-09-01 23:59:59
2025-09-01,AlwaysOn_West_App,West,App,5697,372,240,25.88,10.09,10.09,4728.57,2025-09-01 23:59:59
2025-09-01,Performance_West_App,West,App,4125,269,174,18.74,7.31,7.31,3424.14,2025-09-01 23:59:59
2025-09-01,AlwaysOn_West_Marketplace,West,Marketplace,4233,316,190,20.02,7.81,7.81,3703.68,2025-09-01 23:59:59
2025-09-01,Performance_West_Marketplace,West,Marketplace,3065,228,138,14.49,5.65,5.65,2681.98,2025-09-01 23:59:59
2025-09-02,AlwaysOn_North_Web,North,Web,6467,471,295,31.34,12.22,12.22,5353.88,2025-09-02 23:59:59
2025-09-02,Performance_North_Web,North,Web,4683,341,214,22.69,8.85,8.85,3876.95,2025-09-02 23:59:59
2025-09-02,AlwaysOn_North_App,North,App,6565,435,272,29.24,11.4,11.4,5083.99,2025-09-02 23:59:59
2025-09-02,Performance_North_App,North,App,4754,315,197,21.17,8.26,8.26,3681.51,2025-09-02 23:59:59
2025-09-02,AlwaysOn_North_Marketplace,North,Marketplace,4321,319,201,21.46,8.37,8.37,3526.01,2025-09-02 23:59:59
2025-09-02,Performance_North_Marketplace,North,Marketplace,3129,231,146,15.54,6.06,6.06,2553.32,2025-09-02 23:59:59
2025-09-02,AlwaysOn_South_Web,South,Web,5993,428,268,27.84,10.86,10.86,5314.07,2025-09-02 23:59:59
2025-09-02,Performance_South_Web,South,Web,4340,310,194,20.16,7.86,7.86,3848.12,2025-09-02 23:59:59
2025-09-02,AlwaysOn_South_App,South,App,5121,370,231,24.7,9.63,9.63,4234.99,2025-09-02 23:59:59
2025-09-02,Performance_South_App,South,App,3708,268,167,17.89,6.98,6.98,3066.72,2025-09-02 23:59:59
2025-09-02,AlwaysOn_South_Marketplace,South,Marketplace,4485,318,194,20.67,8.06,8.06,3514.24,2025-09-02 23:59:59
2025-09-02,Performance_South_Marketplace,South,Marketplace,3248,230,140,14.97,5.84,5.84,2544.8,2025-09-02 23:59:59
2025-09-02,AlwaysOn_East_Web,East,Web,4893,363,219,22.69,8.85,8.85,4120.58,2025-09-02 23:59:59
2025-09-02,Performance_East_Web,East,Web,3543,263,158,16.43,6.41,6.41,2983.87,2025-09-02 23:59:59
2025-09-02,AlwaysOn_East_App,East,App,3939,300,191,20.12,7.85,7.85,3357.54,2025-09-02 23:59:59
2025-09-02,Performance_East_App,East,App,2853,217,138,14.57,5.68,5.68,2431.32,2025-09-02 23:59:59
2025-09-02,AlwaysOn_East_Marketplace,East,Marketplace,3231,256,162,17.01,6.64,6.64,2972.93,2025-09-02 23:59:59
2025-09-02,Performance_East_Marketplace,East,Marketplace,2340,185,117,12.32,4.81,4.81,2152.81,2025-09-02 23:59:59
2025-09-02,AlwaysOn_West_Web,West,Web,6598,461,290,30.96,12.07,12.07,5477.47,2025-09-02 23:59:59
2025-09-02,Performance_West_Web,West,Web,4778,334,210,22.42,8.74,8.74,3966.44,2025-09-02 23:59:59
2025-09-02,AlwaysOn_West_App,West,App,4962,363,235,24.04,9.38,9.38,4297.02,2025-09-02 23:59:59
2025-09-02,Performance_West_App,West,App,3593,263,170,17.41,6.79,6.79,3111.63,2025-09-02 23:59:59
2025-09-02,AlwaysOn_West_Marketplace,West,Marketplace,4877,328,217,22.87,8.92,8.92,3959.8,2025-09-02 23:59:59
2025-09-02,Performance_West_Marketplace,West,Marketplace,3532,237,157,16.56,6.46,6.46,2867.44,2025-09-02 23:59:59
2025-09-03,AlwaysOn_North_Web,North,Web,7222,507,315,32.7,12.75,12.75,5207.23,2025-09-03 23:59:59
2025-09-03,Performance_North_Web,North,Web,5229,367,228,23.68,9.23,9.23,3770.76,2025-09-03 23:59:59
2025-09-03,AlwaysOn_North_App,North,App,5683,399,255,26.41,10.3,10.3,4302.73,2025-09-03 23:59:59
2025-09-03,Performance_North_App,North,App,4116,289,185,19.12,7.46,7.46,3115.77,2025-09-03 23:59:59
2025-09-03,AlwaysOn_North_Marketplace,North,Marketplace,5254,374,227,23.96,9.34,9.34,3949.25,2025-09-03 23:59:59
2025-09-03,Performance_North_Marketplace,North,Marketplace,3805,271,164,17.35,6.77,6.77,2859.8,2025-09-03 23:59:59
2025-09-03,AlwaysOn_South_Web,South,Web,6181,402,264,27.6,10.77,10.77,5067.4,2025-09-03 23:59:59
2025-09-03,Performance_South_Web,South,Web,4476,291,191,19.99,7.8,7.8,3669.5,2025-09-03 23:59:59
2025-09-03,AlwaysOn_South_App,South,App,4856,326,207,21.9,8.54,8.54,3897.07,2025-09-03 23:59:59
2025-09-03,Performance_South_App,South,App,3516,236,150,15.86,6.18,6.18,2822.02,2025-09-03 23:59:59
2025-09-03,AlwaysOn_South_Marketplace,South,Marketplace,4737,338,201,21.25,8.29,8.29,3630.71,2025-09-03 23:59:59
2025-09-03,Performance_South_Marketplace,South,Marketplace,3430,245,145,15.39,6.0,6.0,2629.14,2025-09-03 23:59:59
2025-09-03,AlwaysOn_East_Web,East,Web,5276,348,215,21.92,8.55,8.55,3849.07,2025-09-03 23:59:59
2025-09-03,Performance_East_Web,East,Web,3821,252,156,15.87,6.19,6.19,2787.26,2025-09-03 23:59:59
2025-09-03,AlwaysOn_East_App,East,App,4119,302,190,20.06,7.82,7.82,4044.53,2025-09-03 23:59:59
2025-09-03,Performance_East_App,East,App,2983,219,137,14.52,5.66,5.66,2928.8,2025-09-03 23:59:59
2025-09-03,AlwaysOn_East_Marketplace,East,Marketplace,3387,231,151,15.75,6.14,6.14,2741.81,2025-09-03 23:59:59
2025-09-03,Performance_East_Marketplace,East,Marketplace,2453,167,109,11.4,4.45,4.45,1985.45,2025-09-03 23:59:59
2025-09-03,AlwaysOn_West_Web,West,Web,7178,491,302,31.59,12.32,12.32,5671.01,2025-09-03 23:59:59
2025-09-03,Performance_West_Web,West,Web,5198,355,219,22.88,8.92,8.92,4106.6,2025-09-03 23:59:59
2025-09-03,AlwaysOn_West_App,West,App,5882,407,249,26.16,10.2,10.2,4750.53,2025-09-03 23:59:59
2025-09-03,Performance_West_App,West,App,4259,295,180,18.94,7.39,7.39,3440.04,2025-09-03 23:59:59
2025-09-03,AlwaysOn_West_Marketplace,West,Marketplace,4667,336,207,22.39,8.73,8.73,3792.74,2025-09-03 23:59:59
2025-09-03,Performance_West_Marketplace,West,Marketplace,3380,243,150,16.22,6.32,6.32,2746.47,2025-09-03 23:59:59
2025-09-04,AlwaysOn_North_Web,North,Web,7003,487,309,31.97,12.47,12.47,5551.01,2025-09-04 23:59:59
2025-09-04,Performance_North_Web,North,Web,5071,353,224,23.15,9.03,9.03,4019.7,2025-09-04 23:59:59
2025-09-04,AlwaysOn_North_App,North,App,6036,405,249,26.25,10.24,10.24,4456.16,2025-09-04 23:59:59
2025-09-04,Performance_North_App,North,App,4371,293,180,19.01,7.41,7.41,3226.87,2025-09-04 23:59:59
2025-09-04,AlwaysOn_North_Marketplace,North,Marketplace,4679,319,199,20.72,8.08,8.08,3805.8,2025-09-04 23:59:59
2025-09-04,Performance_North_Marketplace,North,Marketplace,3388,231,144,15.01,5.85,5.85,2755.92,2025-09-04 23:59:59
2025-09-04,AlwaysOn_South_Web,South,Web,6409,421,263,27.63,10.78,10.78,4846.15,2025-09-04 23:59:59
2025-09-04,Performance_South_Web,South,Web,4641,305,191,20.01,7.8,7.8,3509.28,2025-09-04 23:59:59
2025-09-04,AlwaysOn_South_App,South,App,5019,392,237,25.16,9.81,9.81,4577.33,2025-09-04 23:59:59
2025-09-04,Performance_South_App,South,App,3635,284,171,18.22,7.11,7.11,3314.62,2025-09-04 23:59:59
2025-09-04,AlwaysOn_South_Marketplace,South,Marketplace,4096,319,188,19.35,7.55,7.55,3594.86,2025-09-04 23:59:59
2025-09-04,Performance_South_Marketplace,South,Marketplace,2966,231,136,14.01,5.47,5.47,2603.17,2025-09-04 23:59:59
2025-09-04,AlwaysOn_East_Web,East,Web,4743,336,210,22.11,8.62,8.62,4102.83,2025-09-04 23:59:59
2025-09-04,Performance_East_Web,East,Web,3435,243,152,16.01,6.24,6.24,2971.01,2025-09-04 23:59:59
2025-09-04,AlwaysOn_East_App,East,App,4033,294,178,18.35,7.15,7.15,3298.23,2025-09-04 23:59:59
2025-09-04,Performance_East_App,East,App,2920,213,129,13.28,5.18,5.18,2388.38,2025-09-04 23:59:59
2025-09-04,AlwaysOn_East_Marketplace,East,Marketplace,3630,248,158,16.85,6.57,6.57,2710.15,2025-09-04 23:59:59
2025-09-04,Performance_East_Marketplace,East,Marketplace,2629,180,114,12.2,4.76,4.76,1962.52,2025-09-04 23:59:59
2025-09-04,AlwaysOn_West_Web,West,Web,7299,470,294,30.16,11.76,11.76,5389.91,2025-09-04 23:59:59
2025-09-04,Performance_West_Web,West,Web,5285,340,213,21.84,8.52,8.52,3903.04,2025-09-04 23:59:59
2025-09-04,AlwaysOn_West_App,West,App,5517,374,245,26.35,10.28,10.28,4451.85,2025-09-04 23:59:59
2025-09-04,Performance_West_App,West,App,3995,271,178,19.08,7.44,7.44,3223.75,2025-09-04 23:59:59
2025-09-04,AlwaysOn_West_Marketplace,West,Marketplace,4576,336,201,21.46,8.37,8.37,3962.61,2025-09-04 23:59:59
2025-09-04,Performance_West_Marketplace,West,Marketplace,3314,243,146,15.54,6.06,6.06,2869.48,2025-09-04 23:59:59
2025-09-05,AlwaysOn_North_Web,North,Web,7883,527,338,35.37,13.79,13.79,6169.72,2025-09-05 23:59:59
2025-09-05,Performance_North_Web,North,Web,5708,381,245,25.61,9.99,9.99,4467.73,2025-09-05 23:59:59
2025-09-05,AlwaysOn_North_App,North,App,6460,449,283,28.78,11.22,11.22,5318.0,2025-09-05 23:59:59
2025-09-05,Performance_North_App,North,App,4678,325,205,20.84,8.13,8.13,3850.97,2025-09-05 23:59:59
2025-09-05,AlwaysOn_North_Marketplace,North,Marketplace,5530,405,246,25.6,9.98,9.98,4135.86,2025-09-05 23:59:59
2025-09-05,Performance_North_Marketplace,North,Marketplace,4005,293,178,18.54,7.23,7.23,2994.93,2025-09-05 23:59:59
2025-09-05,AlwaysOn_South_Web,South,Web,6458,461,286,30.4,11.85,11.85,5750.85,2025-09-05 23:59:59
2025-09-05,Performance_South_Web,South,Web,4676,334,207,22.01,8.58,8.58,4164.41,2025-09-05 23:59:59
2025-09-05,AlwaysOn_South_App,South,App,5393,395,243,24.89,9.71,9.71,4686.89,2025-09-05 23:59:59
2025-09-05,Performance_South_App,South,App,3905,286,176,18.02,7.03,7.03,3393.95,2025-09-05 23:59:59
2025-09-05,AlwaysOn_South_Marketplace,South,Marketplace,4915,324,215,23.16,9.03,9.03,3551.25,2025-09-05 23:59:59
2025-09-05,Performance_South_Marketplace,South,Marketplace,3559,234,156,16.77,6.54,6.54,2571.6,2025-09-05 23:59:59
2025-09-05,AlwaysOn_East_Web,East,Web,4819,343,210,22.05,8.6,8.6,3597.86,2025-09-05 23:59:59
2025-09-05,Performance_East_Web,East,Web,3489,248,152,15.97,6.23,6.23,2605.34,2025-09-05 23:59:59
2025-09-05,AlwaysOn_East_App,East,App,4561,319,198,20.63,8.05,8.05,3465.99,2025-09-05 23:59:59
2025-09-05,Performance_East_App,East,App,3303,231,143,14.94,5.83,5.83,2509.86,2025-09-05 23:59:59
2025-09-05,AlwaysOn_East_Marketplace,East,Marketplace,3638,259,164,17.05,6.65,6.65,3174.21,2025-09-05 23:59:59
2025-09-05,Performance_East_Marketplace,East,Marketplace,2634,187,119,12.35,4.82,4.82,2298.57,2025-09-05 23:59:59
2025-09-05,AlwaysOn_West_Web,West,Web,7677,548,321,33.24,12.97,12.97,5897.41,2025-09-05 23:59:59
2025-09-05,Performance_West_Web,West,Web,5559,397,232,24.07,9.39,9.39,4270.54,2025-09-05 23:59:59
2025-09-05,AlwaysOn_West_App,West,App,5999,429,268,28.68,11.19,11.19,5253.25,2025-09-05 23:59:59
2025-09-05,Performance_West_App,West,App,4344,311,194,20.77,8.1,8.1,3804.08,2025-09-05 23:59:59
2025-09-05,AlwaysOn_West_Marketplace,West,Marketplace,4805,332,213,22.06,8.6,8.6,3894.69,2025-09-05 23:59:59
2025-09-05,Performance_West_Marketplace,West,Marketplace,3480,241,154,15.98,6.23,6.23,2820.29,2025-09-05 23:59:59
2025-09-06,AlwaysOn_North_Web,North,Web,7717,571,365,38.25,14.92,14.92,6930.02,2025-09-06 23:59:59
2025-09-06,Performance_North_Web,North,Web,5589,413,264,27.7,10.8,10.8,5018.29,2025-09-06 23:59:59
2025-09-06,AlwaysOn_North_App,North,App,6985,469,300,31.84,12.42,12.42,5622.26,2025-09-06 23:59:59
2025-09-06,Performance_North_App,North,App,5058,339,217,23.06,8.99,8.99,4071.29,2025-09-06 23:59:59
2025-09-06,AlwaysOn_North_Marketplace,North,Marketplace,6360,440,268,27.52,10.73,10.73,4842.16,2025-09-06 23:59:59
2025-09-06,Performance_North_Marketplace,North,Marketplace,4605,318,194,19.93,7.77,7.77,3506.39,2025-09-06 23:59:59
2025-09-06,AlwaysOn_South_Web,South,Web,7458,541,331,35.58,13.88,13.88,5949.26,2025-09-06 23:59:59
2025-09-06,Performance_South_Web,South,Web,5401,392,240,25.76,10.05,10.05,4308.08,2025-09-06 23:59:59
2025-09-06,AlwaysOn_South_App,South,App,6149,435,271,27.13,10.58,10.58,4957.07,2025-09-06 23:59:59
2025-09-06,Performance_South_App,South,App,4453,315,196,19.65,7.66,7.66,3589.6,2025-09-06 23:59:59
2025-09-06,AlwaysOn_South_Marketplace,South,Marketplace,5107,354,228,23.37,9.11,9.11,4570.67,2025-09-06 23:59:59
2025-09-06,Performance_South_Marketplace,South,Marketplace,3698,256,165,16.92,6.6,6.6,3309.79,2025-09-06 23:59:59
2025-09-06,AlwaysOn_East_Web,East,Web,5749,403,258,27.83,10.85,10.85,5008.9,2025-09-06 23:59:59
2025-09-06,Performance_East_Web,East,Web,4163,292,187,20.15,7.86,7.86,3627.13,2025-09-06 23:59:59
2025-09-06,AlwaysOn_East_App,East,App,4969,332,217,23.27,9.08,9.08,4270.08,2025-09-06 23:59:59
2025-09-06,Performance_East_App,East,App,3598,240,157,16.85,6.57,6.57,3092.13,2025-09-06 23:59:59
2025-09-06,AlwaysOn_East_Marketplace,East,Marketplace,3783,286,181,19.17,7.48,7.48,3370.76,2025-09-06 23:59:59
2025-09-06,Performance_East_Marketplace,East,Marketplace,2739,207,131,13.88,5.41,5.41,2440.89,2025-09-06 23:59:59
2025-09-06,AlwaysOn_West_Web,West,Web,8656,566,366,39.52,15.41,15.41,6699.65,2025-09-06 23:59:59
2025-09-06,Performance_West_Web,West,Web,6268,410,265,28.62,11.16,11.16,4851.47,2025-09-06 23:59:59
2025-09-06,AlwaysOn_West_App,West,App,6496,494,295,30.4,11.86,11.86,5420.56,2025-09-06 23:59:59
2025-09-06,Performance_West_App,West,App,4704,358,214,22.01,8.58,8.58,3925.23,2025-09-06 23:59:59
2025-09-06,AlwaysOn_West_Marketplace,West,Marketplace,5534,392,241,25.08,9.78,9.78,4689.95,2025-09-06 23:59:59
2025-09-06,Performance_West_Marketplace,West,Marketplace,4007,284,174,18.16,7.08,7.08,3396.17,2025-09-06 23:59:59
2025-09-07,AlwaysOn_North_Web,North,Web,7839,494,334,33.75,13.16,13.16,6358.06,2025-09-07 23:59:59
2025-09-07,Performance_North_Web,North,Web,5677,358,242,24.44,9.53,9.53,4604.11,2025-09-07 23:59:59
2025-09-07,AlwaysOn_North_App,North,App,6325,449,291,30.96,12.08,12.08,5615.7,2025-09-07 23:59:59
2025-09-07,Performance_North_App,North,App,4580,325,211,22.42,8.74,8.74,4066.54,2025-09-07 23:59:59
2025-09-07,AlwaysOn_North_Marketplace,North,Marketplace,5517,388,240,24.23,9.45,9.45,4480.61,2025-09-07 23:59:59
2025-09-07,Performance_North_Marketplace,North,Marketplace,3995,281,174,17.54,6.84,6.84,3244.58,2025-09-07 23:59:59
2025-09-07,AlwaysOn_South_Web,South,Web,6605,442,294,31.01,12.09,12.09,5579.84,2025-09-07 23:59:59
2025-09-07,Performance_South_Web,South,Web,4783,320,213,22.46,8.76,8.76,4040.57,2025-09-07 23:59:59
2025-09-07,AlwaysOn_South_App,South,App,6026,429,257,26.65,10.39,10.39,4527.82,2025-09-07 23:59:59
2025-09-07,Performance_South_App,South,App,4364,311,186,19.3,7.53,7.53,3278.77,2025-09-07 23:59:59
2025-09-07,AlwaysOn_South_Marketplace,South,Marketplace,4965,341,214,21.81,8.51,8.51,4057.8,2025-09-07 23:59:59
2025-09-07,Performance_South_Marketplace,South,Marketplace,3595,247,155,15.79,6.16,6.16,2938.41,2025-09-07 23:59:59
2025-09-07,AlwaysOn_East_Web,East,Web,6112,405,254,26.55,10.36,10.36,4576.38,2025-09-07 23:59:59
2025-09-07,Performance_East_Web,East,Web,4426,294,184,19.23,7.5,7.5,3313.93,2025-09-07 23:59:59
2025-09-07,AlwaysOn_East_App,East,App,4618,326,201,20.71,8.08,8.08,4187.22,2025-09-07 23:59:59
2025-09-07,Performance_East_App,East,App,3344,236,146,14.99,5.85,5.85,3032.12,2025-09-07 23:59:59
2025-09-07,AlwaysOn_East_Marketplace,East,Marketplace,4030,273,177,18.52,7.22,7.22,3244.54,2025-09-07 23:59:59
2025-09-07,Performance_East_Marketplace,East,Marketplace,2918,198,128,13.41,5.23,5.23,2349.5,2025-09-07 23:59:59
2025-09-07,AlwaysOn_West_Web,West,Web,7818,546,345,36.63,14.29,14.29,6313.2,2025-09-07 23:59:59
2025-09-07,Performance_West_Web,West,Web,5662,395,250,26.53,10.35,10.35,4571.63,2025-09-07 23:59:59
2025-09-07,AlwaysOn_West_App,West,App,6134,450,271,28.42,11.08,11.08,4643.92,2025-09-07 23:59:59
2025-09-07,Performance_West_App,West,App,4442,326,197,20.58,8.03,8.03,3362.84,2025-09-07 23:59:59
2025-09-07,AlwaysOn_West_Marketplace,West,Marketplace,5409,344,221,22.84,8.91,8.91,3979.16,2025-09-07 23:59:59
2025-09-07,Performance_West_Marketplace,West,Marketplace,3917,249,160,16.54,6.45,6.45,2881.46,2025-09-07 23:59:59
2025-09-08,AlwaysOn_North_Web,North,Web,6726,476,311,32.57,12.7,12.7,6026.25,2025-09-08 23:59:59
2025-09-08,Performance_North_Web,North,Web,4871,345,225,23.59,9.2,9.2,4363.84,2025-09-08 23:59:59
2025-09-08,AlwaysOn_North_App,North,App,6247,437,270,28.59,11.15,11.15,4692.93,2025-09-08 23:59:59
2025-09-08,Performance_North_App,North,App,4523,317,196,20.7,8.07,8.07,3398.33,2025-09-08 23:59:59
2025-09-08,AlwaysOn_North_Marketplace,North,Marketplace,5295,350,223,23.01,8.97,8.97,3942.83,2025-09-08 23:59:59
2025-09-08,Performance_North_Marketplace,North,Marketplace,3834,254,162,16.66,6.5,6.5,2855.15,2025-09-08 23:59:59
2025-09-08,AlwaysOn_South_Web,South,Web,5626,400,240,24.68,9.62,9.62,4575.07,2025-09-08 23:59:59
2025-09-08,Performance_South_Web,South,Web,4074,290,174,17.87,6.97,6.97,3312.98,2025-09-08 23:59:59
2025-09-08,AlwaysOn_South_App,South,App,5612,353,228,24.04,9.37,9.37,4427.46,2025-09-08 23:59:59
2025-09-08,Performance_South_App,South,App,4064,256,165,17.41,6.79,6.79,3206.09,2025-09-08 23:59:59
2025-09-08,AlwaysOn_South_Marketplace,South,Marketplace,4612,301,191,19.98,7.79,7.79,3648.03,2025-09-08 23:59:59
2025-09-08,Performance_South_Marketplace,South,Marketplace,3339,218,138,14.47,5.64,5.64,2641.68,2025-09-08 23:59:59
2025-09-08,AlwaysOn_East_Web,East,Web,5494,387,233,24.63,9.6,9.6,4761.12,2025-09-08 23:59:59
2025-09-08,Performance_East_Web,East,Web,3979,280,169,17.83,6.95,6.95,3447.71,2025-09-08 23:59:59
2025-09-08,AlwaysOn_East_App,East,App,4173,285,179,19.28,7.52,7.52,3105.23,2025-09-08 23:59:59
2025-09-08,Performance_East_App,East,App,3022,206,130,13.96,5.44,5.44,2248.61,2025-09-08 23:59:59
2025-09-08,AlwaysOn_East_Marketplace,East,Marketplace,3486,258,157,16.39,6.39,6.39,2562.04,2025-09-08 23:59:59
2025-09-08,Performance_East_Marketplace,East,Marketplace,2524,187,113,11.87,4.63,4.63,1855.27,2025-09-08 23:59:59
2025-09-08,AlwaysOn_West_Web,West,Web,6375,483,296,31.36,12.23,12.23,5638.51,2025-09-08 23:59:59
2025-09-08,Performance_West_Web,West,Web,4616,350,215,22.71,8.86,8.86,4083.06,2025-09-08 23:59:59
2025-09-08,AlwaysOn_West_App,West,App,5365,398,252,27.51,10.73,10.73,4940.65,2025-09-08 23:59:59
2025-09-08,Performance_West_App,West,App,3885,288,182,19.92,7.77,7.77,3577.71,2025-09-08 23:59:59
2025-09-08,AlwaysOn_West_Marketplace,West,Marketplace,4574,332,201,21.1,8.23,8.23,3748.1,2025-09-08 23:59:59
2025-09-08,Performance_West_Marketplace,West,Marketplace,3312,240,145,15.28,5.96,5.96,2714.14,2025-09-08 23:59:59
2025-09-09,AlwaysOn_North_Web,North,Web,6642,451,293,30.2,11.78,11.78,5152.25,2025-09-09 23:59:59
2025-09-09,Performance_North_Web,North,Web,4809,327,212,21.87,8.53,8.53,3730.94,2025-09-09 23:59:59
2025-09-09,AlwaysOn_North_App,North,App,6254,418,262,27.09,10.57,10.57,4807.2,2025-09-09 23:59:59
2025-09-09,Performance_North_App,North,App,4529,303,190,19.62,7.65,7.65,3481.08,2025-09-09 23:59:59
2025-09-09,AlwaysOn_North_Marketplace,North,Marketplace,5112,364,228,23.91,9.33,9.33,4175.37,2025-09-09 23:59:59
2025-09-09,Performance_North_Marketplace,North,Marketplace,3702,264,165,17.32,6.75,6.75,3023.54,2025-09-09 23:59:59
2025-09-09,AlwaysOn_South_Web,South,Web,6034,445,272,28.84,11.25,11.25,4930.15,2025-09-09 23:59:59
2025-09-09,Performance_South_Web,South,Web,4369,323,197,20.88,8.14,8.14,3570.11,2025-09-09 23:59:59
2025-09-09,AlwaysOn_South_App,South,App,5482,345,224,23.5,9.16,9.16,4306.95,2025-09-09 23:59:59
2025-09-09,Performance_South_App,South,App,3969,250,162,17.02,6.64,6.64,3118.83,2025-09-09 23:59:59
2025-09-09,AlwaysOn_South_Marketplace,South,Marketplace,3916,295,181,18.52,7.22,7.22,3251.03,2025-09-09 23:59:59
2025-09-09,Performance_South_Marketplace,South,Marketplace,2836,214,131,13.41,5.23,5.23,2354.19,2025-09-09 23:59:59
2025-09-09,AlwaysOn_East_Web,East,Web,4873,366,218,22.67,8.84,8.84,3930.44,2025-09-09 23:59:59
2025-09-09,Performance_East_Web,East,Web,3529,265,158,16.42,6.4,6.4,2846.18,2025-09-09 23:59:59
2025-09-09,AlwaysOn_East_App,East,App,4153,310,182,19.43,7.58,7.58,3155.43,2025-09-09 23:59:59
2025-09-09,Performance_East_App,East,App,3008,225,132,14.07,5.49,5.49,2284.97,2025-09-09 23:59:59
2025-09-09,AlwaysOn_East_Marketplace,East,Marketplace,3456,240,154,16.48,6.43,6.43,2961.66,2025-09-09 23:59:59
2025-09-09,Performance_East_Marketplace,East,Marketplace,2503,174,111,11.93,4.65,4.65,2144.65,2025-09-09 23:59:59
2025-09-09,AlwaysOn_West_Web,West,Web,6430,433,294,30.04,11.72,11.72,5590.8,2025-09-09 23:59:59
2025-09-09,Performance_West_Web,West,Web,4656,314,213,21.75,8.48,8.48,4048.51,2025-09-09 23:59:59
2025-09-09,AlwaysOn_West_App,West,App,5361,389,252,26.33,10.27,10.27,4594.7,2025-09-09 23:59:59
2025-09-09,Performance_West_App,West,App,3882,281,182,19.07,7.44,7.44,3327.2,2025-09-09 23:59:59
2025-09-09,AlwaysOn_West_Marketplace,West,Marketplace,4784,348,203,21.35,8.33,8.33,3630.22,2025-09-09 23:59:59
2025-09-09,Performance_West_Marketplace,West,Marketplace,3464,252,147,15.46,6.03,6.03,2628.78,2025-09-09 23:59:59
2025-09-10,AlwaysOn_North_Web,North,Web,6503,483,305,31.52,12.29,12.29,5948.08,2025-09-10 23:59:59
2025-09-10,Performance_North_Web,North,Web,4709,349,221,22.82,8.9,8.9,4307.23,2025-09-10 23:59:59
2025-09-10,AlwaysOn_North_App,North,App,5215,418,248,25.63,10.0,10.0,4587.22,2025-09-10 23:59:59
2025-09-10,Performance_North_App,North,App,3776,303,179,18.56,7.24,7.24,3321.78,2025-09-10 23:59:59
2025-09-10,AlwaysOn_North_Marketplace,North,Marketplace,4802,357,216,23.03,8.98,8.98,3670.8,2025-09-10 23:59:59
2025-09-10,Performance_North_Marketplace,North,Marketplace,3477,258,156,16.67,6.5,6.5,2658.16,2025-09-10 23:59:59
2025-09-10,AlwaysOn_South_Web,South,Web,6100,424,259,27.33,10.66,10.66,4657.58,2025-09-10 23:59:59
